"campaignid","sample","mean.relief","biotic.reef","macroalgae","stony.corals","bare.reef","bare.sand","id","sd.relief","fieldofview.facing.down","fieldofview.facing.up","fieldofview.limited","fieldofview.open","biota.ascidians","biota.bryozoa","biota.consolidated","biota.crinoids","biota.hydrocoral","biota.hydroids","biota.invertebrate.complex","biota.macroalgae","biota.mangrove","biota.octocoral.black","biota.seagrasses","biota.sponges","biota.stony.corals","biota.true.anemones","biota.unconsolidated","biota.zoanthids","visibility.0.2m","visibility.2.4m","visibility.4.6m","visibility.6.8m","visibility.8.10m","visibility.10.m","aims.softcoral","aims.filter","aims.encrusting"
"2016-10_Freycinet_Region_stereoBRUVs","29",0,1,0,0,0,0,"2016-10_Freycinet_Region_stereoBRUVs.29",0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_Freycinet_Region_stereoBRUVs","3",3.71428571428571,1,1,0,0,0,"2016-10_Freycinet_Region_stereoBRUVs.3",0.726273039202563,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_Freycinet_Region_stereoBRUVs","30",0,0.8,0,0,0,0.2,"2016-10_Freycinet_Region_stereoBRUVs.30",0,NA,NA,NA,NA,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
"2016-10_Freycinet_Region_stereoBRUVs","31",0,1,0,0,0,0,"2016-10_Freycinet_Region_stereoBRUVs.31",0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_Freycinet_Region_stereoBRUVs","32",0,0.8,0,0,0,0.2,"2016-10_Freycinet_Region_stereoBRUVs.32",0,NA,NA,NA,NA,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
"2016-10_Freycinet_Region_stereoBRUVs","34",0,0,0,0,0,1,"2016-10_Freycinet_Region_stereoBRUVs.34",0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2016-10_Freycinet_Region_stereoBRUVs","35",0,0,0,0,0,1,"2016-10_Freycinet_Region_stereoBRUVs.35",0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2016-10_Freycinet_Region_stereoBRUVs","36",0,0,0,0,0,1,"2016-10_Freycinet_Region_stereoBRUVs.36",0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2016-10_Freycinet_Region_stereoBRUVs","37",0,0,0,0,0,1,"2016-10_Freycinet_Region_stereoBRUVs.37",0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2016-10_Freycinet_Region_stereoBRUVs","38",0,0.2,0,0,0,0.8,"2016-10_Freycinet_Region_stereoBRUVs.38",0,NA,NA,NA,NA,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0
"2016-10_Freycinet_Region_stereoBRUVs","4",3,1,0.214285714285714,0,0,0,"2016-10_Freycinet_Region_stereoBRUVs.4",0,1,0,0,0,0,0,0,0,0,0,0.785714285714286,0.214285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_Freycinet_Region_stereoBRUVs","40",0,1,0,0,0,0,"2016-10_Freycinet_Region_stereoBRUVs.40",0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_Freycinet_Region_stereoBRUVs","41",0,0.8,0,0,0,0.2,"2016-10_Freycinet_Region_stereoBRUVs.41",0,NA,NA,NA,NA,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
"2016-10_Freycinet_Region_stereoBRUVs","42",0,0.8,0,0,0,0.2,"2016-10_Freycinet_Region_stereoBRUVs.42",0,NA,NA,NA,NA,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
"2016-10_Freycinet_Region_stereoBRUVs","43",0,1,0,0,0,0,"2016-10_Freycinet_Region_stereoBRUVs.43",0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_Freycinet_Region_stereoBRUVs","44",0,1,0,0,0,0,"2016-10_Freycinet_Region_stereoBRUVs.44",0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_Freycinet_Region_stereoBRUVs","5",0,0.1,0.1,0,0,0.9,"2016-10_Freycinet_Region_stereoBRUVs.5",0,NA,NA,NA,NA,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0
"2016-10_Freycinet_Region_stereoBRUVs","51",1,1,0,0,0,0,"2016-10_Freycinet_Region_stereoBRUVs.51",0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_Freycinet_Region_stereoBRUVs","52",0,1,0,0,0,0,"2016-10_Freycinet_Region_stereoBRUVs.52",0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_Freycinet_Region_stereoBRUVs","53",0,1,0,0,0,0,"2016-10_Freycinet_Region_stereoBRUVs.53",0,NA,NA,NA,NA,0,0,0,0,0,0,0.7,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_Freycinet_Region_stereoBRUVs","54",NA,1,1,0,0,0,"2016-10_Freycinet_Region_stereoBRUVs.54",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_Freycinet_Region_stereoBRUVs","55",1,1,1,0,0,0,"2016-10_Freycinet_Region_stereoBRUVs.55",0,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","CAPEB1-1",1.1,0.1,0,0.1,0,0.9,"2016-10_North.Kimberley_stereoBRUVs.CAPEB1-1",0.307793505625546,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.9,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","CAPEB1-2",2.94736842105263,0.631578947368421,0,0.631578947368421,0.105263157894737,0.263157894736842,"2016-10_North.Kimberley_stereoBRUVs.CAPEB1-2",1.50826184768083,0,0,0.15,0.85,0,0,0.105263157894737,0,0,0,0,0,0,0,0,0,0.631578947368421,0,0.263157894736842,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","CAPEB1-4",3,0.375,0.375,0,0.625,0,"2016-10_North.Kimberley_stereoBRUVs.CAPEB1-4",0.534522483824849,0,0,0,1,0,0,0.625,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","CAPEB1-5",3,0.466666666666667,0,0.466666666666667,0.533333333333333,0,"2016-10_North.Kimberley_stereoBRUVs.CAPEB1-5",0,0,0,0,1,0,0,0.533333333333333,0,0,0,0,0,0,0,0,0,0.466666666666667,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","CAPEB1-6",1,0,0,0,1,0,"2016-10_North.Kimberley_stereoBRUVs.CAPEB1-6",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","CASS3-1",4,0.181818181818182,0,0.181818181818182,0.818181818181818,0,"2016-10_North.Kimberley_stereoBRUVs.CASS3-1",0,0,0,0,1,0,0,0.818181818181818,0,0,0,0,0,0,0,0,0,0.181818181818182,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","CASS3-2",1.46153846153846,0,0,0,0.230769230769231,0.769230769230769,"2016-10_North.Kimberley_stereoBRUVs.CASS3-2",0.877058019307029,0,0,0,1,0,0,0.230769230769231,0,0,0,0,0,0,0,0,0,0,0,0.769230769230769,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","CASS3-3",4.85,0.95,0,0.95,0.05,0,"2016-10_North.Kimberley_stereoBRUVs.CASS3-3",0.670820393249937,0,0,0,1,0,0,0.05,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","CASS3-4",3.78947368421053,0.368421052631579,0,0.315789473684211,0.631578947368421,0,"2016-10_North.Kimberley_stereoBRUVs.CASS3-4",0.418853908291695,0,0,0,1,0,0,0.631578947368421,0,0,0,0,0,0,0,0,0,0.315789473684211,0,0,0.0526315789473684,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","CASS3-5",4,0.0666666666666667,0,0.0666666666666667,0.933333333333333,0,"2016-10_North.Kimberley_stereoBRUVs.CASS3-5",0,0,0,0,1,0,0,0.933333333333333,0,0,0,0,0,0,0,0,0,0.0666666666666667,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","CASS3-6",4,0,0,0,1,0,"2016-10_North.Kimberley_stereoBRUVs.CASS3-6",NA,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","CONISS1-1",3,0.5,0,0.4,0.2,0.3,"2016-10_North.Kimberley_stereoBRUVs.CONISS1-1",0.816496580927726,0,0,0,1,0,0,0.2,0,0,0,0,0,0,0,0,0.1,0.4,0,0.3,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","CONISS1-2",2.5,0.5,0,0.1,0.3,0.2,"2016-10_North.Kimberley_stereoBRUVs.CONISS1-2",0.52704627669473,0,0,0,1,0,0,0.3,0,0,0,0,0,0,0,0,0.4,0.1,0,0.2,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","CONISS1-3",2.46153846153846,0.461538461538462,0,0.461538461538462,0.307692307692308,0.230769230769231,"2016-10_North.Kimberley_stereoBRUVs.CONISS1-3",0.877058019307029,0,0,0,1,0,0,0.307692307692308,0,0,0,0,0,0,0,0,0,0.461538461538462,0,0.230769230769231,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","CONISS1-4",2,0,0,0,1,0,"2016-10_North.Kimberley_stereoBRUVs.CONISS1-4",NA,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","CONISS1-5",3,1,0,1,0,0,"2016-10_North.Kimberley_stereoBRUVs.CONISS1-5",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","CONISS1-6",3.93333333333333,1,0,1,0,0,"2016-10_North.Kimberley_stereoBRUVs.CONISS1-6",0.258198889747161,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","DESCMANG-1",2,1,0,0,0,0,"2016-10_North.Kimberley_stereoBRUVs.DESCMANG-1",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","DESCMANG-3",2,1,0,0,0,0,"2016-10_North.Kimberley_stereoBRUVs.DESCMANG-3",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","DESCMANG-4",2,1,0,0,0,0,"2016-10_North.Kimberley_stereoBRUVs.DESCMANG-4",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","DESCMANG-5",3,1,0,0,0,0,"2016-10_North.Kimberley_stereoBRUVs.DESCMANG-5",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","DESCMANG-6",3,1,0,0,0,0,"2016-10_North.Kimberley_stereoBRUVs.DESCMANG-6",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","EHR1-1",1.38461538461538,0,0,0,0.384615384615385,0.615384615384615,"2016-10_North.Kimberley_stereoBRUVs.EHR1-1",0.506369683541833,0,0,0,1,0,0,0.384615384615385,0,0,0,0,0,0,0,0,0,0,0,0.615384615384615,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","EHR1-2",1,0,0,0,0,1,"2016-10_North.Kimberley_stereoBRUVs.EHR1-2",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","EHR1-3",1.33333333333333,0,0,0,0.333333333333333,0.666666666666667,"2016-10_North.Kimberley_stereoBRUVs.EHR1-3",0.516397779494322,0,0,0,1,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","EHR1-4",2.88888888888889,0,0,0,1,0,"2016-10_North.Kimberley_stereoBRUVs.EHR1-4",0.333333333333333,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","EHR1-5",2.2,0,0,0,0.666666666666667,0.333333333333333,"2016-10_North.Kimberley_stereoBRUVs.EHR1-5",0.94112394811432,0,0,0,1,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","EHR1-6",4,0.375,0,0.375,0.625,0,"2016-10_North.Kimberley_stereoBRUVs.EHR1-6",0,0,0,0.05,0.95,0,0,0.625,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","EHR2-1",1.14285714285714,0,0,0,0.142857142857143,0.857142857142857,"2016-10_North.Kimberley_stereoBRUVs.EHR2-1",0.377964473009227,0,0,0,1,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","EHR2-2",2.4,0,0,0,0.533333333333333,0.466666666666667,"2016-10_North.Kimberley_stereoBRUVs.EHR2-2",1.45405835999994,0,0,0.2,0.8,0,0,0.533333333333333,0,0,0,0,0,0,0,0,0,0,0,0.466666666666667,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","EHR2-3",2,0,0,0,0.4,0.6,"2016-10_North.Kimberley_stereoBRUVs.EHR2-3",0,0,0,0,1,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","EHR2-4",2.35294117647059,0,0,0,0.352941176470588,0.647058823529412,"2016-10_North.Kimberley_stereoBRUVs.EHR2-4",0.492592183071889,0,0,0,1,0,0,0.352941176470588,0,0,0,0,0,0,0,0,0,0,0,0.647058823529412,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","EHR2-6",3,0,0,0,1,0,"2016-10_North.Kimberley_stereoBRUVs.EHR2-6",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","EHR3-1",3.125,0.125,0,0.125,0.875,0,"2016-10_North.Kimberley_stereoBRUVs.EHR3-1",0.353553390593274,0,0,0,1,0,0,0.875,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","EHR3-3",2.28571428571429,0,0,0,0.5,0.5,"2016-10_North.Kimberley_stereoBRUVs.EHR3-3",0.468807230938495,0,0,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","EHR3-5",1,0,0,0,0.2,0.8,"2016-10_North.Kimberley_stereoBRUVs.EHR3-5",0,0,0,0,1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","EHR4-1",1.83333333333333,0.333333333333333,0,0,0.5,0.166666666666667,"2016-10_North.Kimberley_stereoBRUVs.EHR4-1",0.408248290463863,0,0,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","EHR4-2",2.25,0.416666666666667,0,0.166666666666667,0.416666666666667,0.166666666666667,"2016-10_North.Kimberley_stereoBRUVs.EHR4-2",0.753778361444409,0,0,0,1,0,0,0.416666666666667,0,0,0,0,0,0,0.25,0,0,0.166666666666667,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","EHR4-3",2.2,0.2,0,0.2,0.8,0,"2016-10_North.Kimberley_stereoBRUVs.EHR4-3",0.414039335605413,0,0,0,1,0,0,0.8,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","EHR4-4",2,0,0,0,1,0,"2016-10_North.Kimberley_stereoBRUVs.EHR4-4",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","EHR4-5",2,0,0,0,1,0,"2016-10_North.Kimberley_stereoBRUVs.EHR4-5",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","EHR4-6",2,0.1,0,0,0.7,0.2,"2016-10_North.Kimberley_stereoBRUVs.EHR4-6",0,0,0,0,1,0,0,0.7,0,0,0,0,0,0,0,0,0.1,0,0,0.2,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","FENIW1-1",1.83333333333333,0,0,0,0.833333333333333,0.166666666666667,"2016-10_North.Kimberley_stereoBRUVs.FENIW1-1",0.408248290463863,0,0,0,1,0,0,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","FENIW1-2",1.5,0,0,0,0.333333333333333,0.666666666666667,"2016-10_North.Kimberley_stereoBRUVs.FENIW1-2",0.674199862463242,0,0,0,1,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","FENIW1-3",3.5,0,0,0,1,0,"2016-10_North.Kimberley_stereoBRUVs.FENIW1-3",0.797724035217466,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","FENIW1-4",2.78571428571429,0,0,0,0.928571428571429,0.0714285714285714,"2016-10_North.Kimberley_stereoBRUVs.FENIW1-4",1.1217137594956,0,0,0,1,0,0,0.928571428571429,0,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","FENIW1-5",2,0,0,0,0.625,0.375,"2016-10_North.Kimberley_stereoBRUVs.FENIW1-5",0.966091783079296,0,0,0,1,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","FENIW1-6",4,0.333333333333333,0,0.333333333333333,0.666666666666667,0,"2016-10_North.Kimberley_stereoBRUVs.FENIW1-6",0,0,0,0,1,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","FRESHB1-1",2,0.307692307692308,0,0.230769230769231,0.461538461538462,0.230769230769231,"2016-10_North.Kimberley_stereoBRUVs.FRESHB1-1",0.707106781186548,0,0,0,1,0,0,0.461538461538462,0,0,0,0,0,0,0,0,0.0769230769230769,0.230769230769231,0,0.230769230769231,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","FRESHB1-2",2.9,1,0,1,0,0,"2016-10_North.Kimberley_stereoBRUVs.FRESHB1-2",0.316227766016838,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","FRESHB1-3",2.6,0.2,0,0.2,0.8,0,"2016-10_North.Kimberley_stereoBRUVs.FRESHB1-3",0.547722557505166,0,0,0,1,0,0,0.8,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","FRESHB1-4",2.09090909090909,0.272727272727273,0,0.272727272727273,0.545454545454545,0.181818181818182,"2016-10_North.Kimberley_stereoBRUVs.FRESHB1-4",0.700649049745371,0,0,0,1,0,0,0.545454545454545,0,0,0,0,0,0,0,0,0,0.272727272727273,0,0.181818181818182,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","FRESHB1-5",2.05882352941176,0,0,0,0.941176470588235,0.0588235294117647,"2016-10_North.Kimberley_stereoBRUVs.FRESHB1-5",0.428746462856272,0,0,0,1,0,0,0.941176470588235,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","GIBPT1-1",3,0.6,0,0.6,0.4,0,"2016-10_North.Kimberley_stereoBRUVs.GIBPT1-1",0,0,0,0,1,0,0,0.4,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","GIBPT1-2",2.94117647058824,0.941176470588235,0,0.941176470588235,0.0588235294117647,0,"2016-10_North.Kimberley_stereoBRUVs.GIBPT1-2",0.242535625036333,0,0,0,1,0,0,0.0588235294117647,0,0,0,0,0,0,0,0,0,0.941176470588235,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","GIBPT1-3",3.42105263157895,0.631578947368421,0,0.578947368421053,0.368421052631579,0,"2016-10_North.Kimberley_stereoBRUVs.GIBPT1-3",0.606976978666884,0,0,0,1,0,0,0.368421052631579,0,0,0,0,0,0,0.0526315789473684,0,0,0.578947368421053,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","GIBPT1-4",3.13333333333333,0.466666666666667,0,0.466666666666667,0.533333333333333,0,"2016-10_North.Kimberley_stereoBRUVs.GIBPT1-4",0.351865775274498,0,0,0,1,0,0,0.533333333333333,0,0,0,0,0,0,0,0,0,0.466666666666667,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","GIBPT1-5",3.64285714285714,0.428571428571429,0,0.357142857142857,0.571428571428571,0,"2016-10_North.Kimberley_stereoBRUVs.GIBPT1-5",0.497245158098847,0,0,0,1,0,0,0.571428571428571,0,0,0,0,0,0,0.0714285714285714,0,0,0.357142857142857,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","GIBPT1-6",3.3,0.5,0,0.5,0.35,0.15,"2016-10_North.Kimberley_stereoBRUVs.GIBPT1-6",0.923380516876639,0,0,0,1,0,0,0.35,0,0,0,0,0,0,0,0,0,0.5,0,0.15,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","GIBSON1-1",3.83333333333333,0.5,0,0.5,0.5,0,"2016-10_North.Kimberley_stereoBRUVs.GIBSON1-1",0.383482494423685,0,0,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","GIBSON1-2",2.6,0.6,0,0.6,0.4,0,"2016-10_North.Kimberley_stereoBRUVs.GIBSON1-2",0.50709255283711,0,0,0,1,0,0,0.4,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","GIBSON1-4",3,0.555555555555556,0,0.555555555555556,0.444444444444444,0,"2016-10_North.Kimberley_stereoBRUVs.GIBSON1-4",0,0,0,0,1,0,0,0.444444444444444,0,0,0,0,0,0,0,0,0,0.555555555555556,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","GIBSON1-5",2.75,0.5,0,0.5,0.5,0,"2016-10_North.Kimberley_stereoBRUVs.GIBSON1-5",0.5,0,0,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","GIBSON1-6",2.33333333333333,0,0,0,0.666666666666667,0.333333333333333,"2016-10_North.Kimberley_stereoBRUVs.GIBSON1-6",1.03279555898864,0,0,0,1,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","HATPT1-1",4,0,0,0,1,0,"2016-10_North.Kimberley_stereoBRUVs.HATPT1-1",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","HATPT1-2",3,0.545454545454545,0,0.545454545454545,0.454545454545455,0,"2016-10_North.Kimberley_stereoBRUVs.HATPT1-2",0,0,0,0,1,0,0,0.454545454545455,0,0,0,0,0,0,0,0,0,0.545454545454545,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","HATPT1-3",2.66666666666667,0.666666666666667,0,0.666666666666667,0.333333333333333,0,"2016-10_North.Kimberley_stereoBRUVs.HATPT1-3",0.516397779494322,0,0,0,1,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0
"2016-10_North.Kimberley_stereoBRUVs","HATPT1-4",3.57142857142857,0.571428571428571,0,0.571428571428571,0.428571428571429,0,"2016-10_North.Kimberley_stereoBRUVs.HATPT1-4",0.513552591013096,0,0,0,1,0,0,0.428571428571429,0,0,0,0,0,0,0,0,0,0.571428571428571,0,0,0,0,0,0,0,0,0,0,0,0
